player,matches,ace,dfs,svpt,svgms,last,ace_pct,df_pct,ace_pct_raw,ace_hard,n_hard,ace_clay,n_clay,ace_grass,n_grass,ret_matches,ace_conc,svpt_faced,conceded_pct,ret_mult
Bradley Klahn,21.0,178.0,95.0,1733.0,263.0,20230731.0,0.09823828694497722,0.05122919696021469,0.10271206001154068,0.10337384266022724,1259.0,0.057117282698119755,158.0,0.09678996643181613,316.0,21,98.0,1540.0,0.0667743639451734,0.8467922226212431
Brandon Holt,18.0,123.0,22.0,1700.0,255.0,20250824.0,0.07359155526363638,0.01727232243625616,0.07235294117647059,0.07551780178176137,1381.0,0.05290683792546181,89.0,0.09095494597647674,230.0,18,157.0,1608.0,0.0938955508235241,1.1907267621655127
Brandon Nakashima,283.0,2376.0,415.0,22491.0,3674.0,20260822.0,0.10517418487849532,0.01875286693967664,0.1056422569027611,0.11322269038163203,14990.0,0.07722728112025934,3729.0,0.09810681111341811,3772.0,255,2081.0,20857.0,0.09938101642064433,1.2602901294618558
Brandon Perez,2.0,9.0,10.0,126.0,18.0,20210918.0,0.07707655143276884,0.04614425307250558,0.07142857142857142,0.0845954467173327,126.0,,,,,2,14.0,99.0,0.09126706623975232,1.157393905492474
Branko Djuric,2.0,21.0,7.0,127.0,28.0,20250912.0,0.09970069459893056,0.040364093199502724,0.16535433070866143,0.10720532253001328,127.0,,,,,2,16.0,113.0,0.09267498256069476,1.1752482513856743
Brayden Schnur,18.0,129.0,61.0,1525.0,225.0,20220103.0,0.08339857976812282,0.039102273826565156,0.08459016393442623,0.08912869874119068,1210.0,,,0.08293932302822427,315.0,18,171.0,1370.0,0.1144306587873652,1.4511406199260417
Brian Shi,1.0,5.0,2.0,68.0,11.0,20200210.0,0.07808176507187267,0.03476896819687593,0.07352941176470588,0.08653248925922435,68.0,,,,,1,5.0,51.0,0.08102498016327364,1.0275099452334056
Caleb Chakravarthi,1.0,1.0,3.0,42.0,6.0,20220207.0,0.07362503632044437,0.039076645059135606,0.023809523809523808,0.08257286193058144,42.0,,,,,1,7.0,37.0,0.08819740515706273,1.1184663144630946
Calvin Hemery,2.0,14.0,12.0,145.0,25.0,20250714.0,0.0835637909241035,0.0482052791121797,0.09655172413793103,0.08936019224732353,42.0,0.06137463965318255,103.0,,,2,17.0,146.0,0.08890524918248427,1.1274427656060515
Cameron Norrie,412.0,2003.0,1079.0,33327.0,5241.0,20260815.0,0.0603238433911595,0.03241533125140504,0.060101419269661234,0.06587203659704684,20284.0,0.04523483216385939,9081.0,0.07022045299522704,3962.0,389,2830.0,31565.0,0.08952110952772209,1.1352527351775537
Camilo Ugo Carabelli,59.0,188.0,159.0,4553.0,679.0,20260113.0,0.04432510923756035,0.03498321766931919,0.041291456182736656,0.05873103057327881,1856.0,0.034716096820769246,2448.0,0.07904717406037033,249.0,69,329.0,5092.0,0.0656486281962193,0.8325163206040599
Carlos Alcaraz,368.0,1626.0,862.0,28593.0,4685.0,20260414.0,0.057170429622792965,0.030223566968445414,0.056867065365648936,0.06386519746593958,14843.0,0.03479131801426969,9800.0,0.09018427953222537,3950.0,356,1424.0,30005.0,0.04787180615206829,0.6070813817962746
Carlos Berlocq,3.0,7.0,5.0,217.0,32.0,20190408.0,0.06246720592161493,0.031234808940255977,0.03225806451612903,,,0.04517251822617638,217.0,,,3,4.0,218.0,0.057511757368343706,0.7293294308094057
Carlos Gimeno Valero,1.0,0.0,1.0,41.0,7.0,20220502.0,0.0715244128200372,0.03463010683931504,0.0,,,0.04732753683798373,41.0,,,1,4.0,38.0,0.08114672614985483,1.0290538544297096
Carlos Taberner,43.0,107.0,151.0,3194.0,495.0,20250721.0,0.03854820980902516,0.04598549724989926,0.0335003130870382,0.06371833020773675,675.0,0.03276442358971142,2404.0,0.08019731255374825,115.0,44,280.0,3217.0,0.08613278021941842,1.0922839858487394
Casper Ruud,442.0,2338.0,991.0,33876.0,5504.0,20260816.0,0.06913123661027064,0.029328739558762338,0.06901641279962215,0.08189436251898737,16628.0,0.05432794331813754,15906.0,0.08742917104774992,1342.0,416,2557.0,32098.0,0.0796523560235595,1.0101031535034766
Cayetano March,1.0,0.0,2.0,42.0,7.0,20220304.0,0.07136259288153034,0.03681420162022157,0.0,0.08031041849166741,42.0,,,,,1,9.0,33.0,0.09363109943103097,1.1873731490542232
Cedrik-Marcel Stebe,29.0,129.0,84.0,2204.0,349.0,20220207.0,0.06165217590385423,0.03773881609682716,0.05852994555353902,0.0769865792291692,1373.0,0.040607641398688527,705.0,0.0804213231277193,126.0,29,172.0,2210.0,0.07798554254928598,0.9889656300111676
Cem Ilkel,17.0,78.0,35.0,1178.0,181.0,20240202.0,0.06941841955236781,0.03122425672759058,0.06621392190152801,0.07546295062469027,998.0,0.04675083410817824,132.0,0.09442324992227756,48.0,17,78.0,1131.0,0.0715494879514281,0.9073474661555507
Cesar Cruz,1.0,1.0,5.0,107.0,14.0,20240914.0,0.06418592909987458,0.03801159194504524,0.009345794392523364,,,0.043138942298916814,107.0,,,1,4.0,89.0,0.07268357066183315,0.9217292193051385
Cezar Cretu,2.0,19.0,8.0,206.0,30.0,20240913.0,0.08340307929642972,0.03675227246887448,0.09223300970873786,0.08992938114408745,206.0,,,,,2,11.0,192.0,0.07186193590141285,0.911309742669907
Charles Broom,2.0,8.0,6.0,183.0,28.0,20240701.0,0.06782549923436777,0.03477165886130006,0.04371584699453552,,,,,0.07941958141540369,183.0,3,29.0,268.0,0.09063213481083295,1.1493420879364404
Chris Rodesch,5.0,37.0,16.0,363.0,57.0,20250630.0,0.08983258984749203,0.03967480618104579,0.10192837465564739,0.09920865417154616,109.0,0.0652208068100924,150.0,0.08988415866107212,104.0,7,20.0,481.0,0.05850427474873599,0.7419159377991642
Christian Harrison,7.0,30.0,18.0,415.0,69.0,20220627.0,0.07551198288789744,0.039597395234525073,0.07228915662650602,0.08651945631442112,253.0,0.04914931178775466,45.0,0.08955825138332756,117.0,7,37.0,468.0,0.07896574430142443,1.001395957628995
Christian Sigsgaard,2.0,6.0,11.0,107.0,17.0,20220304.0,0.0740478620387306,0.04984591147167246,0.056074766355140186,0.08535965626012638,51.0,,,0.09057371922188673,56.0,2,8.0,122.0,0.07575146753570193,0.9606344377019644
Christopher Eubanks,104.0,1119.0,334.0,8926.0,1429.0,20250630.0,0.12336931868471332,0.037344185837029586,0.12536410486220032,0.12367239631275996,5628.0,0.07055993734227677,817.0,0.13269754111946558,2481.0,104,849.0,8545.0,0.09843960492494537,1.248351716487999
Christopher O'Connell,148.0,1068.0,284.0,12332.0,1891.0,20250924.0,0.0863605298502699,0.02342694605059205,0.08660395718456049,0.09845593124981308,8604.0,0.05921597432510129,2570.0,0.06437844413682949,1158.0,155,1184.0,12418.0,0.0948308836053703,1.2025880885553883
Chun-Hsin Tseng,45.0,136.0,137.0,3462.0,517.0,20250912.0,0.04338225428628597,0.03916931049097306,0.039283651068746386,0.0466892060572565,2138.0,0.0406514966015374,999.0,0.07627809098645565,325.0,45,280.0,3327.0,0.0835906267919604,1.0600459288475692
Cleeve Harper,1.0,2.0,2.0,67.0,10.0,20250912.0,0.07182498084290452,0.034843419948903505,0.029850746268656716,0.080293800799394,67.0,,,,,1,1.0,69.0,0.06938649478387295,0.8799176909596017
Clement Chidekh,2.0,1.0,6.0,158.0,26.0,20250210.0,0.058319473214402166,0.03632952888196763,0.006329113924050633,0.06540717737153584,158.0,,,,,2,35.0,162.0,0.11840260863636372,1.5015104930638101
Clement Tabur,4.0,16.0,11.0,365.0,58.0,20251103.0,0.06214675301128943,0.03303513348514763,0.043835616438356165,0.07415474766562231,254.0,0.04671515410088224,111.0,,,6,41.0,551.0,0.07627998533505406,0.9673367817688543
Coleman Wong,25.0,239.0,47.0,1880.0,293.0,20260109.0,0.11865888862001597,0.026873630314095585,0.1271276595744681,0.12332743428921947,1769.0,0.04993765009945595,58.0,0.09558855621452615,53.0,25,152.0,1835.0,0.08212181926337199,1.0414193973727441
Colton Smith,9.0,32.0,27.0,589.0,90.0,20250807.0,0.0642490051098447,0.04173091720539731,0.05432937181663837,0.07011854265038658,420.0,0.054255612909579656,169.0,,,9,25.0,592.0,0.05699825207019799,0.7228174662311789
Conor Gannon,2.0,2.0,8.0,101.0,16.0,20240913.0,0.06695063084558166,0.044454844543189494,0.019801980198019802,,,0.04565158432245674,101.0,,,2,6.0,81.0,0.07805044917595927,0.9897887367158401
Constant Lestienne,57.0,235.0,189.0,4624.0,693.0,20250203.0,0.05305379499475247,0.0404601666234351,0.05082179930795848,0.060493429692643146,3526.0,0.03762862307621113,447.0,0.057375467140989865,651.0,57,414.0,4277.0,0.0952624045442883,1.2080603769215346
Corentin Denolly,2.0,3.0,14.0,179.0,21.0,20250331.0,0.05965849059349985,0.04882880330939195,0.01675977653631285,,,0.04122874567452647,179.0,,,2,13.0,143.0,0.08202995589988289,1.040254441585067
Corentin Moutet,197.0,521.0,536.0,16728.0,2542.0,20251118.0,0.03225959049822725,0.032127036263202825,0.0311453849832616,0.036394362402083144,8681.0,0.021835172687253438,5731.0,0.05570751692385138,2316.0,207,844.0,17452.0,0.04904449171261687,0.6219526730161822
Courtney John Lock,1.0,1.0,2.0,51.0,7.0,20240203.0,0.07215580056238673,0.03607955014664731,0.0196078431372549,0.08092506645968292,51.0,,,,,1,10.0,40.0,0.09441424103099184,1.1973044786375724
Cristian Garin,233.0,990.0,708.0,19097.0,2952.0,20250912.0,0.05239484361971772,0.03704528271611725,0.05184060323611039,0.06257655655496061,6911.0,0.043527500822414036,10234.0,0.06985612923689641,1952.0,235,1429.0,19562.0,0.07316612894768242,0.9278487325326117
Dalibor Svrcina,14.0,6.0,40.0,886.0,135.0,20250924.0,0.029193052918846354,0.04220208173883199,0.006772009029345372,0.033438521332245764,841.0,0.0469021207765187,45.0,,,18,69.0,1114.0,0.06640836595352471,0.842150856765964
Damir Dzumhur,116.0,199.0,298.0,8873.0,1352.0,20260113.0,0.024861670015489747,0.03367538845208001,0.022427589315902174,0.027831967956562915,5187.0,0.017917196849686755,3109.0,0.07707432545054284,577.0,122,632.0,9444.0,0.0674057564052861,0.854799161108656
Dan Added,1.0,3.0,3.0,45.0,7.0,20251103.0,0.07762306978345261,0.03881320700255716,0.06666666666666667,0.08651057297374606,45.0,,,,,1,4.0,41.0,0.0805947076046177,1.0220534880730447
Dan Martin,1.0,0.0,1.0,53.0,8.0,20250727.0,0.06962972638771833,0.03371275301575703,0.0,0.07836027587928697,53.0,,,,,1,6.0,34.0,0.08650291717427744,1.0969778395399057
Dane Sweeny,6.0,8.0,25.0,452.0,70.0,20260105.0,0.04641111039159203,0.046093752483729974,0.017699115044247787,0.05105305748041901,452.0,,,,,8,89.0,667.0,0.11297307034080263,1.4326563620850357
Daniel Altmaier,171.0,1128.0,434.0,14093.0,2154.0,20260112.0,0.08000705623774487,0.030930233707040497,0.08003973603916838,0.09412132848870222,6830.0,0.06017737008082001,5979.0,0.09400333489618787,1284.0,183,938.0,14535.0,0.06491746006385245,0.8232440871998582
Daniel Antonio Nunez,1.0,2.0,1.0,74.0,11.0,20250912.0,0.07076427437476036,0.032219150034046275,0.02702702702702703,,,0.04825199102436883,74.0,,,1,1.0,69.0,0.06938649478387295,0.8799176909596017
Daniel Brands,2.0,16.0,6.0,154.0,23.0,20190204.0,0.08581636471775525,0.03659183594970747,0.1038961038961039,0.0929552436341462,154.0,,,,,2,13.0,159.0,0.07968205018539608,1.0104797169600919
Daniel Cukierman,4.0,6.0,12.0,264.0,38.0,20250912.0,0.056539557309693386,0.03956607999418364,0.022727272727272728,0.06366248722125127,189.0,0.05236093420115963,75.0,,,4,20.0,240.0,0.0805347907088069,1.021293658126662
Daniel Dutra da Silva,1.0,3.0,6.0,80.0,10.0,20220725.0,0.07196305427840918,0.04223307732528737,0.0375,,,0.04973217446989755,80.0,,,1,7.0,65.0,0.08288659366373421,1.0511178052051018
Daniel Elahi Galan,121.0,625.0,204.0,10213.0,1533.0,20250824.0,0.06186208103774959,0.02056646349911787,0.06119651424654852,0.06483349686228648,3911.0,0.05790656959512799,5193.0,0.0770719787708286,1109.0,121,576.0,9818.0,0.059458041304916456,0.7540110302006882
Daniel Evans,263.0,1080.0,740.0,20934.0,3250.0,20260624.0,0.0521019155364037,0.03535538938390072,0.051590713671539126,0.057294653721848415,14357.0,0.036889572412386246,3988.0,0.055972437592900756,2589.0,259,1805.0,20898.0,0.08623073838170892,1.0935262322000183
Daniel Masur,2.0,13.0,6.0,225.0,35.0,20241229.0,0.07126762568581825,0.0324350033858207,0.057777777777777775,0.07638334320102579,104.0,,,0.09270943563374347,121.0,2,25.0,215.0,0.0919386439896527,1.1659104495956578
Daniel Michalski,3.0,3.0,5.0,179.0,25.0,20230102.0,0.05965849059349985,0.033284761858614745,0.01675977653631285,0.06648912776047841,179.0,,,,,3,14.0,161.0,0.08118050989953014,1.0294822795735197
Daniel Rincon,3.0,9.0,16.0,194.0,30.0,20240415.0,0.06825297315427005,0.05096275608777431,0.04639175257731959,,,0.05028862583426064,194.0,,,3,5.0,207.0,0.060201426776995734,0.7634381965408006
Daniels Tens,2.0,0.0,6.0,161.0,21.0,20240914.0,0.05622507317938753,0.03613525332644908,0.0,0.06327487517525311,161.0,,,,,2,2.0,124.0,0.06401195811762674,0.811761057481119
Daniil Glinka,1.0,5.0,7.0,85.0,11.0,20210917.0,0.075344878461106,0.04385954044564523,0.058823529411764705,0.08349939169756082,85.0,,,,,1,5.0,60.0,0.07943970881225307,1.007406489783187
Daniil Medvedev,511.0,4199.0,1941.0,39181.0,6361.0,20260826.0,0.10688315772854744,0.04939925411475551,0.1071692912381001,0.11533009815617831,27871.0,0.060455784721516005,5900.0,0.11227222305769025,5410.0,480,1939.0,38811.0,0.05025483323693954,0.637301494464388
Daniil Ostapenkov,3.0,3.0,14.0,174.0,25.0,20210918.0,0.060178163856509426,0.049254141317313475,0.017241379310344827,0.08067546584844772,40.0,0.04470307817518881,134.0,,,3,7.0,151.0,0.06994966615904975,0.887059490781075
Danilo Petrovic,5.0,29.0,22.0,365.0,48.0,20210419.0,0.079140217063577,0.04741421845246789,0.07945205479452055,0.09733033806007581,88.0,0.05594009415886384,277.0,,,5,10.0,330.0,0.05690721377210467,0.7216629734253861
Darian King,9.0,13.0,21.0,501.0,85.0,20240914.0,0.04943647730703264,0.03914747737640171,0.02594810379241517,0.05382597666294894,501.0,,,,,9,32.0,560.0,0.06618986047253793,0.8393799020017727
Darwin Blanch,5.0,34.0,13.0,370.0,56.0,20250824.0,0.08511982604368365,0.03541802222875057,0.0918918918918919,0.09233543771999589,331.0,0.052098960696015544,39.0,,,6,50.0,414.0,0.10017477402166636,1.2703560847698514
David Ferrer,14.0,23.0,39.0,892.0,140.0,20190506.0,0.04221537620250496,0.041232103031066517,0.0257847533632287,0.06135747870390887,423.0,0.03322375574862005,469.0,,,14,60.0,987.0,0.06600019181949272,0.8369746385026611
David Goffin,259.0,1333.0,827.0,20342.0,3136.0,20260622.0,0.06578643650822662,0.04055886014444788,0.06552944646544095,0.07172535650830192,12587.0,0.046729387619710905,5097.0,0.07825428906644223,2658.0,252,1450.0,20181.0,0.07198592226099979,0.9128820629258595
David Jorda Sanchis,2.0,17.0,3.0,183.0,20.0,20240401.0,0.08326289203025114,0.029625861262672276,0.09289617486338798,,,0.06495959476080758,183.0,,,3,7.0,212.0,0.0629775589111706,0.7986434304254448
David Szintai,1.0,7.0,3.0,82.0,10.0,20190201.0,0.07996320758015853,0.035833769950493644,0.08536585365853659,0.08816847504837551,82.0,,,,,1,8.0,72.0,0.08377598740177206,1.0623965603398844
Davis Rolis,2.0,10.0,7.0,112.0,19.0,20240914.0,0.08113723838600861,0.04154663499245691,0.08928571428571429,0.08886172846350976,112.0,,,,,2,13.0,115.0,0.08648983699735226,1.0968119646227017
Delmas N'Tcha,1.0,1.0,5.0,58.0,10.0,20220304.0,0.07105298264986115,0.042078334314711655,0.017241379310344827,0.07968822046575763,58.0,,,,,1,2.0,68.0,0.07167150866161626,0.9088948592309964
Denis Istomin,24.0,103.0,49.0,1703.0,260.0,20220214.0,0.0639763509527515,0.030086484601111716,0.060481503229594835,0.0740847124312023,1078.0,0.055740923907516546,405.0,0.06984131607287153,220.0,24,194.0,1601.0,0.1127147756389987,1.429380824412952
Denis Kudla,88.0,507.0,293.0,7464.0,1180.0,20240401.0,0.06848197686338203,0.039073229541726595,0.06792604501607717,0.07158889190717152,4929.0,0.06272567110704955,969.0,0.06831211391921686,1566.0,88,906.0,7462.0,0.11924984304930505,1.5122546090572604
Denis Shapovalov,360.0,2939.0,2052.0,28897.0,4624.0,20260815.0,0.10139407673323673,0.07052844581752869,0.10170605945253833,0.11055123834452717,19550.0,0.06645179423347095,5783.0,0.10527285972885478,3564.0,339,1284.0,27936.0,0.04642653395163878,0.5887533111627712
Denis Yevseyev,4.0,14.0,13.0,307.0,45.0,20240918.0,0.06441621789764697,0.03857408361547091,0.04560260586319218,0.0786985277283648,140.0,0.04915598544188858,167.0,,,4,14.0,297.0,0.0653404104069389,0.8286076884372232
Dennis Novak,54.0,244.0,119.0,4202.0,670.0,20230731.0,0.059874460246335595,0.028959556087817893,0.058067586863398385,0.06264370412341058,2625.0,0.052058804612791276,1019.0,0.0786029394208563,558.0,54,354.0,4227.0,0.08332445775959291,1.0566705336630269
Dhakshineswar Suresh,2.0,9.0,5.0,138.0,20.0,20250912.0,0.07535737184690783,0.035821332929624417,0.06521739130434782,0.08270855942995724,138.0,,,,,3,15.0,160.0,0.08311118938149359,1.053965992679996
Di Wu,2.0,9.0,2.0,202.0,24.0,20190923.0,0.06734595689972826,0.027029696206209198,0.04455445544554455,0.07391562287926412,202.0,,,,,2,10.0,138.0,0.07721610790638737,0.97920812379281
Diego Dedura-Palomero,3.0,1.0,3.0,143.0,23.0,20250519.0,0.05993050838607074,0.0318082451494253,0.006993006993006993,,,0.04027890192550796,143.0,,,3,11.0,154.0,0.0767910939596325,0.9738183531779512
Diego Duran,1.0,4.0,1.0,46.0,8.0,20240202.0,0.07969117949245832,0.034241876942013305,0.08695652173913043,0.0885587555455538,46.0,,,,,1,2.0,46.0,0.0752068745597229,0.9537282379374583
Diego Fernandez Flores,1.0,1.0,1.0,61.0,11.0,20220304.0,0.07059059881482953,0.033127716087067105,0.01639344262295082,,,0.047443478840674236,61.0,,,1,11.0,76.0,0.08937450851604288,1.133393629539044
Diego Schwartzman,266.0,416.0,808.0,21046.0,3230.0,20250210.0,0.020868332838461085,0.03834150317616982,0.01976622636130381,0.027186722877397616,10837.0,0.016291469002577243,8738.0,0.03009172419304134,1471.0,266,1456.0,21414.0,0.06819209067817165,0.8647709782450459
Dimitar Kuzmanov,16.0,44.0,37.0,1051.0,155.0,20240203.0,0.052062209547647426,0.03533554591050168,0.04186489058039962,0.056635790024038235,986.0,0.04703536289365769,65.0,,,16,63.0,938.0,0.07065939166938447,0.8960598017812784
Dimitri Badra,1.0,1.0,1.0,69.0,11.0,20210918.0,0.06938649478387295,0.03256263777428131,0.014492753623188406,0.07781920036954583,69.0,,,,,1,7.0,62.0,0.0834248182979143,1.0579432454986413
Dino Prizmic,21.0,71.0,57.0,1567.0,244.0,20251222.0,0.05213129946804088,0.03623379619529127,0.04530950861518826,0.06659102647043193,959.0,0.03657881323963375,608.0,,,28,127.0,2070.0,0.0641871522484358,0.8139827638164996
Dmitry Popko,6.0,16.0,18.0,471.0,68.0,20250912.0,0.05458354311554123,0.03705152366950395,0.03397027600849257,0.06928172139045286,300.0,0.041806381340719484,171.0,,,6,20.0,490.0,0.05791265848723192,0.7344134170798468
Dominic Stricker,55.0,487.0,152.0,4416.0,710.0,20250714.0,0.10767073630681818,0.03452489142776951,0.11028079710144928,0.1072592657599596,2644.0,0.08457769616463563,970.0,0.11589152742527484,802.0,55,477.0,4636.0,0.10098138722272366,1.2805850670463397
Dominic Thiem,202.0,1059.0,511.0,16553.0,2620.0,20241021.0,0.06432739137932145,0.03098400738017684,0.06397631849211623,0.07368447660341926,8876.0,0.051204944955644954,7253.0,0.09502623296745187,424.0,202,1140.0,16688.0,0.06855935545725869,0.8694284087348214
Dominik Koepfer,129.0,569.0,459.0,10911.0,1679.0,20250127.0,0.05309364919579492,0.0418417361078718,0.05214920722206947,0.058606183112084896,5973.0,0.042337261176384415,3447.0,0.06731973345593883,1491.0,129,845.0,10796.0,0.07829066327738803,0.992834987115482
Donald Young,3.0,6.0,11.0,174.0,27.0,20210104.0,0.06540464469274636,0.04402766048107654,0.034482758620689655,0.0722947821834791,174.0,,,,,3,10.0,178.0,0.07187243261874811,0.9114428557102626
Dragos Nicolae Madaras,4.0,7.0,14.0,252.0,39.0,20230717.0,0.05911390499023989,0.04336177471800297,0.027777777777777776,0.07006436846594637,178.0,0.04825199102436883,74.0,,,4,23.0,213.0,0.08897596419842807,1.1283395308013429
Duckhee Lee,2.0,10.0,16.0,156.0,22.0,20190819.0,0.07471630585186405,0.054445822151327226,0.0641025641025641,0.08182950534769244,156.0,,,,,2,17.0,166.0,0.08576372094282052,1.0876037986235054
Dudi Sela,1.0,1.0,5.0,59.0,7.0,20190916.0,0.07089818312339087,0.04198666038374278,0.01694915254237288,0.07951460778500435,59.0,,,,,1,6.0,46.0,0.08417548442519375,1.0674627407182042
Duje Ajdukovic,15.0,61.0,30.0,940.0,157.0,20241103.0,0.0690613925773406,0.03303871426577458,0.06489361702127659,0.09224372864080155,245.0,0.052850633557580656,695.0,,,15,65.0,990.0,0.06945486766448662,0.8807847546068034
Dusan Lajovic,283.0,956.0,436.0,22345.0,3462.0,20260827.0,0.04341799367129639,0.019796521306491007,0.04278362049675542,0.051413244367351896,10035.0,0.03669561843691439,10933.0,0.05531886098209361,1377.0,258,1327.0,20385.0,0.06536166783996326,0.8288772623858827
Dustin Brown,4.0,48.0,21.0,379.0,55.0,20210607.0,0.10210817208425726,0.04527840451365589,0.1266490765171504,,,,,0.11078512960870392,379.0,4,62.0,386.0,0.11901051660767992,1.5092196154240423
Edan Leshem,5.0,11.0,11.0,304.0,48.0,20220926.0,0.060429355189824445,0.035897552721786845,0.03618421052631579,0.0697448353813746,238.0,0.049080351385302194,66.0,,,5,27.0,311.0,0.08233792693901042,1.0441599446152403
Edas Butvilas,1.0,8.0,4.0,76.0,11.0,20220304.0,0.08307198750763951,0.038386296462474656,0.10526315789473684,,,,,0.09727230244785787,76.0,3,11.0,173.0,0.07424479241472323,0.9415276922523299
Edgars Manusis,1.0,0.0,1.0,49.0,7.0,20210918.0,0.07025003575420136,0.034013089345518784,0.0,0.0790583629695256,49.0,,,,,1,4.0,44.0,0.08005014876945138,1.0151477212617406
Eduardo Nava,1.0,3.0,2.0,64.0,10.0,20210823.0,0.07444453890869916,0.03506870068133176,0.046875,0.08296811416663145,64.0,,,,,1,4.0,56.0,0.07794356590709739,0.9884333075443262
Eero Vasa,5.0,22.0,14.0,345.0,49.0,20250912.0,0.07186881349481397,0.03794882834380931,0.06376811594202898,0.07973736346740948,296.0,0.05093862749565885,49.0,,,5,13.0,303.0,0.0633602646566663,0.8034966739412396
Egor Gerasimov,91.0,674.0,322.0,7504.0,1155.0,20241002.0,0.08926395066468071,0.04254451886590814,0.08981876332622601,0.09372107099016677,6178.0,0.05992150668514159,983.0,0.0932726998185469,343.0,91,608.0,7315.0,0.08289595152995935,1.0512364760223374
Elias Ymer,67.0,343.0,248.0,5092.0,795.0,20251013.0,0.06819779061428194,0.04775525803280006,0.0673605655930872,0.07743221578937011,3145.0,0.05060776469672602,1692.0,0.0874833831529471,255.0,70,291.0,5175.0,0.057855114987199356,0.7336836851077086
Eliot Spizzirri,16.0,96.0,25.0,1185.0,189.0,20260116.0,0.08046830665844569,0.024777209536995543,0.0810126582278481,0.08624250725860043,974.0,,,0.08396336491846211,211.0,18,131.0,1479.0,0.08650466527601725,1.0970000079121696
Elliot Benchetrit,11.0,44.0,32.0,818.0,130.0,20250331.0,0.062021564904463394,0.037990046893380904,0.05378973105134474,0.0840084909842039,213.0,0.048628302234378924,605.0,,,11,43.0,745.0,0.06510241576736804,0.825589583914661
Elmer Moller,9.0,18.0,55.0,753.0,111.0,20250912.0,0.04296814054955456,0.06007968526985076,0.02390438247011952,0.07556357137332712,83.0,0.036307129297116214,588.0,0.08361331113107956,82.0,11,43.0,825.0,0.060850829431539924,0.771673529454928
Emil Ruusuvuori,203.0,948.0,626.0,15874.0,2488.0,20251013.0,0.06019062713860368,0.03934323934595907,0.059720297341564824,0.0633973100321139,10602.0,0.04175855217206766,3189.0,0.0786555038119937,2083.0,203,1262.0,16237.0,0.07775093262328764,0.9859904483853528
Emilio Gomez,27.0,85.0,67.0,1994.0,304.0,20240202.0,0.0486809799722792,0.03394815251300665,0.04262788365095286,0.0582486024866585,1600.0,0.031324236455353684,394.0,,,27,165.0,1933.0,0.0842444346565094,1.0683371259789005
Emilio Nava,32.0,239.0,132.0,2630.0,402.0,20260112.0,0.08928787658535856,0.04827454690301582,0.0908745247148289,0.0951532649368179,2159.0,0.0602607197848962,411.0,0.08978612166343554,60.0,39,175.0,3091.0,0.05916421256191246,0.7502848712429981
Enzo Couacaud,11.0,111.0,39.0,1246.0,195.0,20240722.0,0.08659918958301119,0.03236444539255039,0.08908507223113965,0.09434632187014833,591.0,0.05701581162077614,387.0,0.10075092210356339,268.0,11,125.0,1195.0,0.09814562135024227,1.244623594048055
Ergi Kirkin,4.0,17.0,13.0,251.0,39.0,20250912.0,0.07456569286272874,0.04189228435658669,0.06772908366533864,0.08317587746493052,147.0,,,0.08988415866107212,104.0,4,23.0,216.0,0.0885426396974617,1.122844370748739
Erik Arutiunian,1.0,2.0,3.0,56.0,7.0,20210918.0,0.07355760099481669,0.037876923500302494,0.03571428571428571,,,0.050156674880593916,56.0,,,1,3.0,52.0,0.07642094259654073,0.9691243167702644
Ernesto Escobedo,20.0,124.0,65.0,1690.0,263.0,20240226.0,0.07442213686776862,0.03792912780676456,0.07337278106508875,0.0806102669638761,1529.0,0.04433412432362001,161.0,,,20,185.0,1611.0,0.10767889908186794,1.3655188742465632
Ernests Gulbis,30.0,232.0,139.0,2285.0,352.0,20210918.0,0.09815354415405453,0.057084497994837224,0.10153172866520788,0.11131824301143615,1464.0,0.06013426327431136,579.0,0.09392775072457998,242.0,30,144.0,2209.0,0.06728335226279664,0.8532469055759518
Ethan Quinn,39.0,244.0,118.0,2996.0,483.0,20260113.0,0.08113729860236643,0.038949315994151336,0.0814419225634179,0.09442896454345165,1575.0,0.054036754437860254,782.0,0.08498711834954797,639.0,47,283.0,3580.0,0.07903072011397899,1.002219941707299
Evan Furness,1.0,2.0,6.0,138.0,17.0,20220919.0,0.06234621943055095,0.03768006898910397,0.014492753623188406,0.06969740701360036,138.0,,,,,1,14.0,102.0,0.09072164552517213,1.1504772088461046
Evgenii Tiurnev,1.0,4.0,2.0,49.0,9.0,20211025.0,0.07915872172302096,0.03624026083772369,0.08163265306122448,0.0879670489383452,49.0,,,,,1,12.0,61.0,0.09445177018142388,1.1977804006955275
Evgeny Donskoy,21.0,112.0,62.0,1726.0,262.0,20211018.0,0.06751752871760885,0.035875765341551236,0.06488991888760139,0.06979436039558219,1656.0,,,0.09000343822378797,70.0,21,162.0,1562.0,0.09864539554211846,1.2509614290156041
Fabian Marozsan,125.0,601.0,287.0,9920.0,1555.0,20260116.0,0.06129285523775546,0.02919301134846298,0.06058467741935484,0.06821368611205522,6644.0,0.03797859003493632,2335.0,0.0829989679084119,941.0,140,1012.0,10961.0,0.09185302931552121,1.1648247359188293
Fabio Fognini,208.0,758.0,893.0,17197.0,2615.0,20250630.0,0.04486800398099883,0.051558326823670966,0.0440774553701227,0.055398234425211,8093.0,0.029473104316193065,7094.0,0.06693013110588397,2010.0,208,1294.0,16759.0,0.07725055458089845,0.9796449557496835
